session_id,thread_name,repo,task_id,attribution,session_path,first_timestamp_utc,last_timestamp_utc,input_tokens,cached_input_tokens,uncached_input_tokens,output_tokens,cached_output_tokens,uncached_output_tokens,reasoning_output_tokens,total_tokens,total_time,token_event_count,task_ref_candidates,attribution_sources
019d8797-31de-7450-8946-f476005f531f,,C:\Agent\Crystallize,Task-0016,task_ref,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-05-26-019d8797-31de-7450-8946-f476005f531f.jsonl,2026-04-13T16:05:28.644000+00:00,2026-04-13T16:05:32.801000+00:00,17923,3456,14467,145,0,145,107,18068,10,1,c:\agent\crystallize:Task-0016:10,user_active_or_request:1;user_message:1
019d8797-db9a-7e22-9a02-d844f944e2e9,,C:\Agent\Crystallize,Task-0016,task_ref,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-06-09-019d8797-db9a-7e22-9a02-d844f944e2e9.jsonl,2026-04-13T16:06:12.312000+00:00,2026-04-13T16:06:32.867000+00:00,17936,3456,14480,865,0,865,786,18801,10,1,c:\agent\crystallize:Task-0016:10,user_active_or_request:1;user_message:1
019d8798-8acf-7a62-8532-8e063c936c75,,C:\Agent\Crystallize,Task-0016,task_ref,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-06-54-019d8798-8acf-7a62-8532-8e063c936c75.jsonl,2026-04-13T16:06:57.613000+00:00,2026-04-13T16:07:07.415000+00:00,17912,3456,14456,445,0,445,385,18357,10,1,c:\agent\crystallize:Task-0016:10,user_active_or_request:1;user_message:1
019d8798-bf5d-7523-b2f7-bb4668c483fd,,C:\Agent\Crystallize,Task-0016,task_ref,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-07-07-019d8798-bf5d-7523-b2f7-bb4668c483fd.jsonl,2026-04-13T16:07:10.666000+00:00,2026-04-13T16:07:21.837000+00:00,17912,3456,14456,446,0,446,396,18358,10,1,c:\agent\crystallize:Task-0016:10,user_active_or_request:1;user_message:1
019d8798-f799-7343-b42e-3df632e9477f,,C:\Agent\Crystallize,Task-0016,task_ref,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-07-22-019d8798-f799-7343-b42e-3df632e9477f.jsonl,2026-04-13T16:07:24.994000+00:00,2026-04-13T16:07:31.003000+00:00,17912,3456,14456,228,0,228,171,18140,10,1,c:\agent\crystallize:Task-0016:10,user_active_or_request:1;user_message:1
019d8799-1b50-7a50-b898-1cf431041313,,C:\Agent\Crystallize,Task-0016,task_ref,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-07-31-019d8799-1b50-7a50-b898-1cf431041313.jsonl,2026-04-13T16:07:33.840000+00:00,2026-04-13T16:07:38.957000+00:00,17912,3456,14456,169,0,169,107,18081,10,1,c:\agent\crystallize:Task-0016:10,user_active_or_request:1;user_message:1
019d8799-3a34-7683-935c-54eddd728201,,C:\Agent\Crystallize,Task-0016,task_ref,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-07-39-019d8799-3a34-7683-935c-54eddd728201.jsonl,2026-04-13T16:07:41.838000+00:00,2026-04-13T16:07:47.188000+00:00,17912,17280,632,207,0,207,153,18119,10,1,c:\agent\crystallize:Task-0016:10,user_active_or_request:1;user_message:1
019d8799-5ac8-7073-a71a-0e2a3f237e7d,,C:\Agent\Crystallize,Task-0016,task_ref,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-07-48-019d8799-5ac8-7073-a71a-0e2a3f237e7d.jsonl,2026-04-13T16:07:50.640000+00:00,2026-04-13T16:07:56.101000+00:00,17912,3456,14456,179,0,179,121,18091,10,1,c:\agent\crystallize:Task-0016:10,user_active_or_request:1;user_message:1
019d87b9-bc22-7170-b60f-a16e8f7f9dfd,,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-43-09-019d87b9-bc22-7170-b60f-a16e8f7f9dfd.jsonl,2026-04-13T16:43:12.702000+00:00,2026-04-13T16:43:44.567000+00:00,18974,3456,15518,1488,0,1488,1432,20462,10,1,c:\agent\codexdashboard:Task-0006:25;c:\agent\codexdashboard:Task-0016:5,user_message:4
019d87bb-aeeb-74e3-915b-dc01ccf1b05d,,c:\Agent\CodexDashboard,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-45-17-019d87bb-aeeb-74e3-915b-dc01ccf1b05d.jsonl,2026-04-13T16:45:20.132000+00:00,2026-04-13T16:45:26.208000+00:00,16113,3456,12657,60,0,60,39,16173,10,1,,
019d87bc-6379-7070-931c-5dd4302d2bac,,c:\Agent\CodexDashboard,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-46-03-019d87bc-6379-7070-931c-5dd4302d2bac.jsonl,2026-04-13T16:46:06.205000+00:00,2026-04-13T16:46:09.614000+00:00,16686,3456,13230,88,0,88,80,16774,10,1,,
019d87bd-19a0-7273-8ad2-28b298bc9e46,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-46-50-019d87bd-19a0-7273-8ad2-28b298bc9e46.jsonl,2026-04-13T16:46:52.765000+00:00,2026-04-13T16:46:57.485000+00:00,17125,3456,13669,163,0,163,150,17288,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87be-7b18-7152-bd12-1274d65241de,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-48-20-019d87be-7b18-7152-bd12-1274d65241de.jsonl,2026-04-13T16:48:25.074000+00:00,2026-04-13T16:48:33.005000+00:00,17125,3456,13669,151,0,151,110,17276,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87be-7b18-7743-9709-7ffdd6812122,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-48-20-019d87be-7b18-7743-9709-7ffdd6812122.jsonl,2026-04-13T16:48:23.240000+00:00,2026-04-13T16:48:27.419000+00:00,17125,3456,13669,105,0,105,68,17230,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87be-7b32-7dc0-be8d-61c5b1586012,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-48-20-019d87be-7b32-7dc0-be8d-61c5b1586012.jsonl,2026-04-13T16:48:23.333000+00:00,2026-04-13T16:48:27.836000+00:00,17125,3456,13669,168,0,168,127,17293,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87be-7bc8-7973-8217-b1ee4761fa3b,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-48-20-019d87be-7bc8-7973-8217-b1ee4761fa3b.jsonl,2026-04-13T16:48:23.468000+00:00,2026-04-13T16:48:27.245000+00:00,17125,3456,13669,126,0,126,95,17251,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87be-7bc8-7ba0-9ff3-dc0c3c7068d4,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-48-20-019d87be-7bc8-7ba0-9ff3-dc0c3c7068d4.jsonl,2026-04-13T16:48:23.845000+00:00,2026-04-13T16:48:26.924000+00:00,17125,3456,13669,87,0,87,46,17212,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87be-7bdd-79a2-b127-850de77cafad,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T12-48-20-019d87be-7bdd-79a2-b127-850de77cafad.jsonl,2026-04-13T16:48:23.453000+00:00,2026-04-13T16:48:28.896000+00:00,17125,3456,13669,163,0,163,150,17288,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e1-4c12-7700-8f2c-ee851be23ff5,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-26-22-019d87e1-4c12-7700-8f2c-ee851be23ff5.jsonl,2026-04-13T17:26:25.204000+00:00,2026-04-13T17:26:31.952000+00:00,17076,3456,13620,259,0,259,194,17335,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e1-c987-7491-845f-7776d8248f96,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-26-54-019d87e1-c987-7491-845f-7776d8248f96.jsonl,2026-04-13T17:26:58.346000+00:00,2026-04-13T17:27:02.883000+00:00,17076,10624,6452,163,0,163,107,17239,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e1-ca46-7710-af6c-de51e3445a83,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-26-54-019d87e1-ca46-7710-af6c-de51e3445a83.jsonl,2026-04-13T17:26:57.353000+00:00,2026-04-13T17:27:01.121000+00:00,17076,3456,13620,96,0,96,83,17172,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e1-cb00-7943-b49e-621346d30ca0,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-26-54-019d87e1-cb00-7943-b49e-621346d30ca0.jsonl,2026-04-13T17:26:58.501000+00:00,2026-04-13T17:27:02.893000+00:00,17076,3456,13620,121,0,121,107,17197,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e1-cbb6-7570-9df5-c4edb8fb3bdd,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-26-55-019d87e1-cbb6-7570-9df5-c4edb8fb3bdd.jsonl,2026-04-13T17:26:57.666000+00:00,2026-04-13T17:27:01.072000+00:00,17076,3456,13620,111,0,111,98,17187,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e1-cc9a-7b22-9655-340022d86d85,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-26-55-019d87e1-cc9a-7b22-9655-340022d86d85.jsonl,2026-04-13T17:26:58.920000+00:00,2026-04-13T17:27:02.914000+00:00,17076,3456,13620,131,0,131,81,17207,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e1-cd3a-7632-aa4f-2d1e55aa2996,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-26-55-019d87e1-cd3a-7632-aa4f-2d1e55aa2996.jsonl,2026-04-13T17:26:58.142000+00:00,2026-04-13T17:27:04.800000+00:00,17076,3456,13620,217,0,217,164,17293,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e2-d33a-7e03-8f55-a22885a434cf,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-28-02-019d87e2-d33a-7e03-8f55-a22885a434cf.jsonl,2026-04-13T17:28:06.571000+00:00,2026-04-13T17:28:13.423000+00:00,17107,4480,12627,159,0,159,94,17266,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e2-d344-7401-aa5d-1558d5b8444b,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-28-02-019d87e2-d344-7401-aa5d-1558d5b8444b.jsonl,2026-04-13T17:28:05.513000+00:00,2026-04-13T17:29:10.959000+00:00,17038,2432,14606,3267,0,3267,3231,20305,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e4-77f8-7a01-bef9-27b67f28a943,,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-29-50-019d87e4-77f8-7a01-bef9-27b67f28a943.jsonl,2026-04-13T17:29:52.863000+00:00,2026-04-13T17:30:03.651000+00:00,18992,3456,15536,434,0,434,367,19426,20,1,c:\agent\codexdashboard:Task-0006:25;c:\agent\codexdashboard:Task-0016:5,user_message:4
019d87e5-0d88-7373-985d-73a5da586118,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-30-28-019d87e5-0d88-7373-985d-73a5da586118.jsonl,2026-04-13T17:30:31.233000+00:00,2026-04-13T17:30:36.802000+00:00,17068,3456,13612,183,0,183,119,17251,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e5-0e33-7cc1-8bac-2dc7c74d9a20,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-30-28-019d87e5-0e33-7cc1-8bac-2dc7c74d9a20.jsonl,2026-04-13T17:30:33.008000+00:00,2026-04-13T17:30:38.884000+00:00,17068,3456,13612,177,0,177,111,17245,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e5-0eeb-7ec0-a9fc-19cfec8f6ce9,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-30-28-019d87e5-0eeb-7ec0-a9fc-19cfec8f6ce9.jsonl,2026-04-13T17:30:31.669000+00:00,2026-04-13T17:30:39.471000+00:00,17068,10624,6444,259,0,259,195,17327,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e5-0faf-72d2-9e75-37eab254f0ba,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-30-29-019d87e5-0faf-72d2-9e75-37eab254f0ba.jsonl,2026-04-13T17:30:31.668000+00:00,2026-04-13T17:30:37.359000+00:00,17068,3456,13612,219,0,219,155,17287,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e5-106e-70c0-a074-6260e4c2562d,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-30-29-019d87e5-106e-70c0-a074-6260e4c2562d.jsonl,2026-04-13T17:30:31.858000+00:00,2026-04-13T17:30:38.642000+00:00,17068,3456,13612,285,0,285,221,17353,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e5-1136-7a80-9498-75b77bd77e0e,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-30-29-019d87e5-1136-7a80-9498-75b77bd77e0e.jsonl,2026-04-13T17:30:32.119000+00:00,2026-04-13T17:30:37.110000+00:00,17068,3456,13612,176,0,176,111,17244,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e5-9a2a-79e3-9ba2-e5a25cbc30ff,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-31-04-019d87e5-9a2a-79e3-9ba2-e5a25cbc30ff.jsonl,2026-04-13T17:31:07.452000+00:00,2026-04-13T17:31:18.546000+00:00,17007,3456,13551,530,0,530,516,17537,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e5-9ac2-7d42-9a19-f2702aae9dc1,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-31-04-019d87e5-9ac2-7d42-9a19-f2702aae9dc1.jsonl,2026-04-13T17:31:08.435000+00:00,2026-04-13T17:31:35.400000+00:00,17007,3456,13551,1369,0,1369,1355,18376,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e5-9b80-79d2-8d17-74a68c1a4168,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-31-04-019d87e5-9b80-79d2-8d17-74a68c1a4168.jsonl,2026-04-13T17:31:07.501000+00:00,2026-04-13T17:31:23.081000+00:00,17007,3456,13551,772,0,772,758,17779,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e5-9c4d-73c2-8c34-a5f4327bf264,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-31-05-019d87e5-9c4d-73c2-8c34-a5f4327bf264.jsonl,2026-04-13T17:31:07.773000+00:00,2026-04-13T17:31:24.227000+00:00,17007,3456,13551,421,0,421,407,17428,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e5-9cec-7722-9dc3-bcebb97ccc09,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-31-05-019d87e5-9cec-7722-9dc3-bcebb97ccc09.jsonl,2026-04-13T17:31:08.656000+00:00,2026-04-13T17:31:14.470000+00:00,17007,3456,13551,218,0,218,185,17225,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d87e5-9dad-77d2-887b-36a859736e89,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\13\rollout-2026-04-13T13-31-05-019d87e5-9dad-77d2-887b-36a859736e89.jsonl,2026-04-13T17:31:08.238000+00:00,2026-04-13T17:31:45.517000+00:00,17007,3456,13551,1803,0,1803,1790,18810,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d8b38-1f23-7e60-afa4-327b0dc14c11,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T05-00-04-019d8b38-1f23-7e60-afa4-327b0dc14c11.jsonl,2026-04-14T09:00:08.404000+00:00,2026-04-14T09:11:30.747000+00:00,540244,341632,198612,20558,0,20558,15394,560802,20,11,,
019d8b38-1fe5-7792-a37f-3abde227309b,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T05-00-04-019d8b38-1fe5-7792-a37f-3abde227309b.jsonl,2026-04-14T09:00:08.403000+00:00,2026-04-14T09:13:38.170000+00:00,660906,425216,235690,26855,0,26855,18547,687761,20,11,,
019d8b38-200d-7303-bb09-781dee39fd5f,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T05-00-04-019d8b38-200d-7303-bb09-781dee39fd5f.jsonl,2026-04-14T09:00:08.510000+00:00,2026-04-14T09:10:38.607000+00:00,403010,211712,191298,22596,0,22596,15156,425606,20,9,,
019d8c5c-3536-7861-bb9c-bb87c97ad511,Review Task-0002 handoff,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T10-19-06-019d8c5c-3536-7861-bb9c-bb87c97ad511.jsonl,2026-04-14T14:19:24.062000+00:00,2026-04-14T20:55:27.811000+00:00,16766319,15579008,1187311,137307,0,137307,64309,17359274,150,152,,
019d8da7-33b9-76c0-ac90-bd5eeff9d8f4,Harden evaluation docs,C:\Agent\Crystallize,Task-0016,task_ref,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T16-20-38-019d8da7-33b9-76c0-ac90-bd5eeff9d8f4.jsonl,2026-04-14T20:20:48.189000+00:00,2026-04-14T20:23:54.566000+00:00,1268004,1210112,57892,20922,0,20922,12596,1288926,10,26,c:\agent\crystallize:Task-0016:27;c:\agent\codexdashboard:Task-0016:25;c:\agent\codexdashboard:Task-0022:1,tool_output:33
019d8db1-b934-7ad1-9a0b-b418e6d6c0ec,Create CASE-0002 leader prompt,C:\Agent\Crystallize,Task-0016,task_ref,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T16-32-07-019d8db1-b934-7ad1-9a0b-b418e6d6c0ec.jsonl,2026-04-14T20:32:14.978000+00:00,2026-04-14T20:33:51.514000+00:00,531422,481792,49630,13534,0,13534,9534,544956,10,12,c:\agent\codexdashboard:Task-0016:53;c:\agent\crystallize:Task-0016:48;c:\agent\codexdashboard:Task-0006:15,user_active_or_request:2;user_message:2;tool_call_args:1;tool_output:46
019d8dc9-1a53-7ed2-829c-ade48783b108,Switch to Iris replication,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T16-57-40-019d8dc9-1a53-7ed2-829c-ade48783b108.jsonl,2026-04-14T20:58:11.764000+00:00,2026-04-15T03:20:42.990000+00:00,60757069,56896640,3860429,218274,0,218274,84279,61200250,380,516,,
019d8df2-6e6d-7f00-b496-6fb8ce073e9e,Lead Task-0003 lifecycle,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T17-42-48-019d8df2-6e6d-7f00-b496-6fb8ce073e9e.jsonl,2026-04-14T21:42:53.721000+00:00,2026-04-15T03:20:44.137000+00:00,115410422,112700160,2710262,708541,0,708541,496036,116266260,320,992,,
019d8ec4-1a37-72f3-b9bc-9bc5c0c8589a,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T21-31-49-019d8ec4-1a37-72f3-b9bc-9bc5c0c8589a.jsonl,2026-04-15T01:31:52.731000+00:00,2026-04-15T01:32:07.396000+00:00,17239,3456,13783,707,0,707,693,17946,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d8ec4-df38-7471-92c6-ee4d96179de2,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T21-32-40-019d8ec4-df38-7471-92c6-ee4d96179de2.jsonl,2026-04-15T01:32:42.756000+00:00,2026-04-15T01:34:59.991000+00:00,17239,16384,855,1303,0,1303,1289,18542,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d8ec4-dfee-75e0-b429-2f3105d33d52,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T21-32-40-019d8ec4-dfee-75e0-b429-2f3105d33d52.jsonl,2026-04-15T01:32:43.061000+00:00,2026-04-15T01:32:50.049000+00:00,17239,3456,13783,267,0,267,253,17506,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d8ec4-dffb-7690-a758-9c9cc7ecf6ba,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T21-32-40-019d8ec4-dffb-7690-a758-9c9cc7ecf6ba.jsonl,2026-04-15T01:32:42.832000+00:00,2026-04-15T01:33:04.208000+00:00,17239,4480,12759,530,0,530,516,17769,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d8ec4-e003-7b51-8cb7-f17aecda0382,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T21-32-40-019d8ec4-e003-7b51-8cb7-f17aecda0382.jsonl,2026-04-15T01:32:42.749000+00:00,2026-04-15T01:32:59.627000+00:00,17239,3456,13783,530,0,530,516,17769,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d8ec4-e006-7822-8c43-a70f400212f8,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T21-32-40-019d8ec4-e006-7822-8c43-a70f400212f8.jsonl,2026-04-15T01:32:42.909000+00:00,2026-04-15T01:32:57.790000+00:00,17239,3456,13783,668,0,668,632,17907,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d8ec7-b579-7ff1-b194-4dc51938a7d8,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T21-35-46-019d8ec7-b579-7ff1-b194-4dc51938a7d8.jsonl,2026-04-15T01:35:48.829000+00:00,2026-04-15T01:35:59.489000+00:00,17305,3456,13849,474,0,474,445,17779,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d8ec7-b606-72a2-811a-9a66bde6d989,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T21-35-46-019d8ec7-b606-72a2-811a-9a66bde6d989.jsonl,2026-04-15T01:35:50.650000+00:00,2026-04-15T01:36:05.619000+00:00,17305,2432,14873,530,0,530,516,17835,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d8ec7-b630-78d1-89ab-5478ab6fa7f0,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T21-35-46-019d8ec7-b630-78d1-89ab-5478ab6fa7f0.jsonl,2026-04-15T01:35:48.717000+00:00,2026-04-15T01:35:59.728000+00:00,17305,2432,14873,530,0,530,516,17835,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d8ec7-b64f-7393-a1a8-0999a9dd169a,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T21-35-46-019d8ec7-b64f-7393-a1a8-0999a9dd169a.jsonl,2026-04-15T01:35:48.676000+00:00,2026-04-15T01:35:55.711000+00:00,17305,3456,13849,288,0,288,274,17593,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d8ec7-b65a-72e3-a9b1-ff3da5df1242,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T21-35-46-019d8ec7-b65a-72e3-a9b1-ff3da5df1242.jsonl,2026-04-15T01:35:48.815000+00:00,2026-04-15T01:35:54.025000+00:00,17305,3456,13849,210,0,210,196,17515,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
019d8ec7-b674-7db1-b2fa-f7d87f81c96a,,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\14\rollout-2026-04-14T21-35-46-019d8ec7-b674-7db1-b2fa-f7d87f81c96a.jsonl,2026-04-15T01:35:48.974000+00:00,2026-04-15T01:35:59.891000+00:00,17305,3456,13849,530,0,530,516,17835,10,1,c:\agent\codexdashboard:Task-0016:10,user_active_or_request:1;user_message:1
